x,y,category,POI_count
77,86,55,6
77,86,4,4
77,86,57,4
77,86,61,4
77,86,47,4
77,86,66,3
77,86,82,3
77,86,62,3
77,86,58,2
77,86,18,2
77,86,21,2
77,86,41,2
77,86,53,2
77,86,65,2
77,86,69,2
77,86,34,2
77,86,33,2
77,86,52,2
77,86,38,2
77,86,78,1
77,86,64,1
77,86,31,1
77,86,67,1
77,86,37,1
77,86,17,1
77,86,36,1
77,86,19,1
77,86,56,1
77,86,83,1
77,86,1,1
77,86,40,1
77,86,74,1
77,87,59,37
77,87,79,17
77,87,62,16
77,87,76,13
77,87,60,10
77,87,81,9
77,87,48,7
77,87,66,6
77,87,75,5
77,87,51,4
77,87,55,4
77,87,63,4
77,87,69,4
77,87,36,3
77,87,4,3
77,87,70,2
77,87,5,2
77,87,58,2
77,87,54,2
77,87,38,2
77,87,45,2
77,87,9,2
77,87,52,2
77,87,73,2
77,87,53,2
77,87,61,2
77,87,57,2
77,87,41,1
77,87,74,1
77,87,39,1
77,87,40,1
77,87,37,1
77,87,33,1
77,87,47,1
77,87,84,1
77,87,78,1
77,88,59,34
77,88,79,14
77,88,76,9
77,88,60,7
77,88,63,5
77,88,41,5
77,88,38,4
77,88,81,4
77,88,48,4
77,88,4,4
77,88,70,4
77,88,66,4
77,88,62,3
77,88,47,3
77,88,51,3
77,88,57,3
77,88,54,3
77,88,75,2
77,88,61,2
77,88,82,2
77,88,13,2
77,88,36,2
77,88,52,2
77,88,80,1
77,88,5,1
77,88,17,1
77,88,22,1
77,88,64,1
77,88,14,1
77,88,21,1
77,88,69,1
77,88,53,1
77,88,34,1
77,88,73,1
77,89,59,65
77,89,81,29
77,89,48,25
77,89,79,22
77,89,69,21
77,89,76,12
77,89,62,12
77,89,51,12
77,89,66,9
77,89,60,8
77,89,4,8
77,89,75,7
77,89,54,6
77,89,57,5
77,89,9,5
77,89,63,5
77,89,41,5
77,89,38,5
77,89,74,4
77,89,70,4
77,89,18,4
77,89,78,4
77,89,36,4
77,89,40,4
77,89,11,3
77,89,55,3
77,89,21,3
77,89,61,3
77,89,82,3
77,89,71,3
77,89,84,3
77,89,14,2
77,89,10,2
77,89,43,2
77,89,17,2
77,89,52,2
77,89,33,2
77,89,5,2
77,89,73,2
77,89,58,2
77,89,53,2
77,89,34,2
77,89,1,1
77,89,67,1
77,89,64,1
77,89,47,1
77,89,45,1
77,89,26,1
77,89,37,1
77,89,77,1
77,89,42,1
77,89,68,1
77,89,19,1
77,89,83,1
77,89,23,1
77,90,59,60
77,90,48,14
77,90,81,13
77,90,76,13
77,90,79,12
77,90,69,8
77,90,51,6
77,90,60,6
77,90,62,6
77,90,54,5
77,90,55,5
77,90,75,4
77,90,34,4
77,90,38,3
77,90,46,3
77,90,36,3
77,90,74,3
77,90,70,3
77,90,5,3
77,90,78,3
77,90,17,2
77,90,61,2
77,90,16,2
77,90,77,2
77,90,9,2
77,90,40,2
77,90,65,2
77,90,66,2
77,90,4,2
77,90,82,1
77,90,67,1
77,90,22,1
77,90,13,1
77,90,39,1
77,90,57,1
77,90,19,1
77,90,21,1
77,90,33,1
77,90,45,1
77,90,3,1
77,90,18,1
77,90,20,1
77,90,73,1
77,90,50,1
77,90,47,1
77,91,48,53
77,91,59,53
77,91,76,30
77,91,4,19
77,91,69,17
77,91,82,16
77,91,51,15
77,91,79,15
77,91,62,14
77,91,66,14
77,91,33,12
77,91,46,11
77,91,9,9
77,91,13,8
77,91,75,8
77,91,54,8
77,91,74,6
77,91,60,6
77,91,39,5
77,91,70,5
77,91,18,5
77,91,81,5
77,91,78,4
77,91,61,4
77,91,21,4
77,91,38,4
77,91,55,4
77,91,77,4
77,91,5,3
77,91,53,3
77,91,8,3
77,91,14,3
77,91,57,3
77,91,36,3
77,91,40,3
77,91,56,3
77,91,52,3
77,91,50,2
77,91,41,2
77,91,49,2
77,91,20,2
77,91,11,2
77,91,73,2
77,91,65,1
77,91,17,1
77,91,27,1
77,91,71,1
77,91,7,1
77,91,19,1
77,91,47,1
77,91,16,1
77,91,1,1
77,91,35,1
77,91,22,1
77,91,45,1
77,91,84,1
77,91,15,1
77,91,43,1
77,92,59,36
77,92,48,31
77,92,76,23
77,92,66,13
77,92,79,12
77,92,81,12
77,92,4,10
77,92,69,8
77,92,18,7
77,92,82,7
77,92,56,7
77,92,5,6
77,92,41,6
77,92,63,5
77,92,33,5
77,92,39,4
77,92,62,4
77,92,40,4
77,92,54,4
77,92,51,4
77,92,36,4
77,92,70,4
77,92,57,4
77,92,53,3
77,92,55,3
77,92,38,3
77,92,20,3
77,92,78,3
77,92,67,2
77,92,10,2
77,92,14,2
77,92,9,2
77,92,17,2
77,92,80,2
77,92,75,2
77,92,47,2
77,92,60,2
77,92,11,2
77,92,37,2
77,92,7,2
77,92,26,1
77,92,35,1
77,92,43,1
77,92,58,1
77,92,61,1
77,92,65,1
77,92,1,1
77,92,19,1
77,92,46,1
77,92,8,1
77,92,73,1
77,92,83,1
77,92,21,1
77,92,74,1
77,92,34,1
77,92,22,1
77,92,71,1
77,92,77,1
77,93,59,86
77,93,48,38
77,93,76,24
77,93,79,18
77,93,75,13
77,93,81,11
77,93,51,11
77,93,60,10
77,93,54,10
77,93,63,10
77,93,69,9
77,93,4,8
77,93,39,8
77,93,66,7
77,93,62,7
77,93,38,5
77,93,67,5
77,93,41,5
77,93,34,4
77,93,82,4
77,93,55,3
77,93,70,3
77,93,78,3
77,93,18,3
77,93,74,3
77,93,57,2
77,93,33,2
77,93,9,2
77,93,47,2
77,93,53,2
77,93,11,2
77,93,84,2
77,93,85,2
77,93,40,2
77,93,83,2
77,93,37,2
77,93,61,1
77,93,42,1
77,93,20,1
77,93,71,1
77,93,64,1
77,93,7,1
77,93,58,1
77,93,56,1
77,93,73,1
77,93,80,1
77,93,21,1
77,94,59,23
77,94,48,16
77,94,81,14
77,94,69,12
77,94,76,10
77,94,79,9
77,94,62,5
77,94,51,5
77,94,38,5
77,94,75,5
77,94,54,4
77,94,4,4
77,94,56,4
77,94,9,4
77,94,73,3
77,94,47,3
77,94,61,2
77,94,77,2
77,94,52,2
77,94,63,2
77,94,55,2
77,94,5,2
77,94,53,2
77,94,18,2
77,94,58,2
77,94,82,2
77,94,41,1
77,94,78,1
77,94,17,1
77,94,66,1
77,94,1,1
77,94,39,1
77,94,37,1
77,94,19,1
77,94,84,1
77,94,60,1
77,94,36,1
77,94,40,1
77,94,20,1
77,94,21,1
77,94,14,1
77,94,65,1
77,94,80,1
77,94,70,1
77,95,48,6
77,95,82,5
77,95,59,4
77,95,54,3
77,95,62,3
77,95,57,2
77,95,79,2
77,95,61,2
77,95,76,2
77,95,47,2
77,95,55,2
77,95,85,1
77,95,77,1
77,95,81,1
77,95,17,1
77,95,78,1
77,95,73,1
77,95,66,1
77,95,65,1
77,96,59,41
77,96,48,22
77,96,69,13
77,96,47,8
77,96,62,8
77,96,51,7
77,96,76,6
77,96,4,5
77,96,33,5
77,96,39,4
77,96,79,4
77,96,45,4
77,96,81,4
77,96,5,3
77,96,66,3
77,96,73,3
77,96,38,2
77,96,53,2
77,96,55,2
77,96,74,2
77,96,36,2
77,96,9,2
77,96,13,2
77,96,52,2
77,96,54,2
77,96,61,2
77,96,40,2
77,96,60,1
77,96,14,1
77,96,26,1
77,96,18,1
77,96,57,1
77,96,37,1
77,96,8,1
77,96,21,1
77,96,7,1
77,96,77,1
77,96,65,1
77,96,41,1
77,96,17,1
77,96,67,1
77,96,80,1
77,97,59,12
77,97,66,10
77,97,48,9
77,97,4,6
77,97,79,6
77,97,73,5
77,97,62,5
77,97,69,5
77,97,54,5
77,97,76,4
77,97,81,4
77,97,51,4
77,97,38,3
77,97,60,2
77,97,40,2
77,97,47,2
77,97,77,1
77,97,56,1
77,97,33,1
77,97,1,1
77,97,11,1
77,97,10,1
77,97,71,1
77,97,61,1
77,97,67,1
77,97,41,1
77,97,34,1
77,97,70,1
77,97,17,1
77,97,36,1
77,97,13,1
77,97,45,1
77,97,55,1
77,97,20,1
77,98,59,44
77,98,48,19
77,98,79,18
77,98,69,17
77,98,81,15
77,98,51,14
77,98,62,13
77,98,60,12
77,98,57,11
77,98,75,11
77,98,76,11
77,98,4,9
77,98,54,9
77,98,33,8
77,98,18,7
77,98,41,6
77,98,53,6
77,98,61,5
77,98,63,5
77,98,58,5
77,98,36,5
77,98,38,5
77,98,7,4
77,98,34,4
77,98,82,4
77,98,78,4
77,98,13,3
77,98,66,3
77,98,17,2
77,98,32,2
77,98,23,2
77,98,9,2
77,98,21,2
77,98,47,2
77,98,40,2
77,98,71,2
77,98,52,2
77,98,65,2
77,98,11,1
77,98,37,1
77,98,39,1
77,98,84,1
77,98,73,1
77,98,31,1
77,98,20,1
77,98,10,1
77,98,1,1
77,98,67,1
77,98,5,1
77,98,55,1
77,99,59,36
77,99,81,20
77,99,62,15
77,99,76,15
77,99,75,9
77,99,79,6
77,99,4,5
77,99,60,4
77,99,69,4
77,99,84,4
77,99,48,3
77,99,57,3
77,99,47,3
77,99,53,3
77,99,38,2
77,99,73,2
77,99,18,2
77,99,36,2
77,99,82,2
77,99,21,2
77,99,11,1
77,99,66,1
77,99,50,1
77,99,61,1
77,99,9,1
77,99,42,1
77,99,63,1
77,99,14,1
77,100,56,3
77,100,58,2
77,100,75,2
77,100,81,2
77,100,76,1
77,100,9,1
77,100,62,1
77,100,36,1
77,100,66,1
77,100,4,1
77,100,43,1
77,100,53,1
77,100,59,1
77,100,79,1
77,101,81,10
77,101,48,7
77,101,59,6
77,101,47,3
77,101,77,2
77,101,38,2
77,101,36,2
77,101,79,2
77,101,76,2
77,101,82,2
77,101,63,2
77,101,55,2
77,101,75,1
77,101,52,1
77,101,70,1
77,101,4,1
77,101,71,1
77,101,37,1
77,101,60,1
77,101,66,1
77,101,17,1
77,101,45,1
77,101,62,1
77,101,58,1
77,101,53,1
77,102,59,11
77,102,51,5
77,102,76,4
77,102,81,4
77,102,57,4
77,102,62,3
77,102,48,3
77,102,47,2
77,102,53,2
77,102,69,2
77,102,52,2
77,102,58,2
77,102,55,2
77,102,60,2
77,102,41,2
77,102,67,1
77,102,61,1
77,102,54,1
77,102,72,1
77,102,34,1
77,102,66,1
77,102,63,1
77,102,38,1
77,102,45,1
77,102,33,1
77,103,59,9
77,103,76,8
77,103,54,6
77,103,48,5
77,103,79,5
77,103,47,4
77,103,60,3
77,103,58,3
77,103,75,2
77,103,73,2
77,103,69,2
77,103,62,2
77,103,55,2
77,103,66,1
77,103,51,1
77,103,74,1
77,103,36,1
77,103,20,1
77,103,70,1
77,103,41,1
77,103,57,1
77,103,14,1
77,103,56,1
77,103,43,1
77,104,59,8
77,104,48,5
77,104,60,3
77,104,76,3
77,104,69,2
77,104,4,2
77,104,79,2
77,104,47,2
77,104,84,1
77,104,41,1
77,104,34,1
77,104,55,1
77,104,75,1
77,104,40,1
77,104,53,1
77,104,1,1
77,104,62,1
77,104,73,1
77,104,54,1
77,104,38,1
77,107,56,1
77,107,48,1
77,107,60,1
77,111,48,4
77,111,59,3
77,111,62,3
77,111,74,2
77,111,36,2
77,111,69,2
77,111,67,1
77,111,11,1
77,111,18,1
77,111,84,1
77,111,76,1
77,111,20,1
77,111,55,1
77,111,33,1
77,111,38,1
77,111,7,1
77,111,51,1
77,111,63,1
77,111,21,1
77,111,60,1
77,112,69,5
77,112,48,5
77,112,59,4
77,112,81,3
77,112,63,3
77,112,79,2
77,112,75,2
77,112,76,2
77,112,34,2
77,112,62,2
77,112,51,2
77,112,5,2
77,112,9,1
77,112,36,1
77,112,83,1
77,112,42,1
77,112,66,1
77,112,84,1
77,112,80,1
77,112,20,1
77,112,47,1
77,112,4,1
77,112,60,1
77,113,59,3
77,113,63,2
77,113,79,2
77,113,66,2
77,113,48,1
77,113,75,1
77,113,76,1
77,113,84,1
77,113,47,1
77,113,50,1
77,113,9,1
77,113,61,1
77,113,55,1
77,113,60,1
77,113,73,1
77,113,64,1
77,115,74,1
77,126,81,3
77,126,58,3
77,126,48,3
77,126,4,2
77,126,61,2
77,126,76,2
77,126,73,2
77,126,69,2
77,126,56,2
77,126,36,1
77,126,54,1
77,126,66,1
77,126,82,1
77,126,38,1
77,126,17,1
77,126,57,1
77,127,79,1
77,127,73,1
77,128,18,1
77,128,81,1
77,128,9,1
77,128,14,1
77,128,45,1
77,128,79,1
77,129,76,1
77,134,43,1
77,136,81,3
77,136,48,2
77,136,57,2
77,136,78,1
77,136,76,1
77,137,84,1
77,139,76,1
77,140,60,1
77,140,81,1
77,140,41,1
77,140,67,1
77,140,53,1
77,140,74,1
77,141,73,2
77,142,84,2
77,142,41,1
77,142,58,1
77,143,59,6
77,143,75,2
77,143,79,2
77,143,70,1
77,143,66,1
77,143,76,1
77,143,81,1
77,143,11,1
77,143,36,1
77,144,76,1
77,145,43,1
77,145,47,1
77,146,43,4
77,146,47,1
77,147,59,6
77,147,48,4
77,147,55,3
77,147,69,2
77,147,66,2
77,147,82,2
77,147,75,1
77,147,84,1
77,147,62,1
77,147,57,1
77,147,61,1
77,148,59,6
77,148,60,3
77,148,51,2
77,148,48,2
77,148,79,1
77,148,63,1
77,148,84,1
77,148,74,1
77,148,33,1
77,148,66,1
77,148,70,1
77,149,48,2
77,149,60,2
77,149,59,1
77,149,79,1
77,149,63,1
77,150,59,2
77,150,48,2
77,150,81,1
77,151,74,2
77,152,59,1
77,152,7,1
77,152,74,1
77,153,59,2
77,153,53,2
77,168,74,1
77,172,74,1
77,177,74,2
77,178,74,1
77,179,48,2
77,179,74,2
77,185,43,1
77,185,14,1
77,194,74,2
77,194,81,1
77,197,81,1
77,197,48,1
77,198,62,1
77,198,73,1
77,198,38,1
77,199,74,2
77,199,58,1
77,199,76,1
77,199,48,1
77,199,79,1
77,200,48,3
77,200,82,1
77,200,84,1
77,200,81,1
77,200,79,1
78,3,49,1
78,4,48,1
78,4,49,1
78,21,68,1
78,22,48,1
78,26,10,1
78,26,18,1
78,30,76,1
78,48,60,1
78,48,74,1
78,49,48,3
78,49,81,2
78,49,74,1
78,49,63,1
78,50,41,2
78,50,81,1
78,50,76,1
78,50,69,1
78,50,74,1
78,50,61,1
78,51,80,1
78,51,79,1
78,51,47,1
78,64,74,2
78,64,3,1
78,66,79,1
78,68,73,2
78,68,53,1
78,68,47,1
78,68,79,1
78,68,65,1
78,68,48,1
78,69,47,3
78,69,48,3
78,69,66,2
78,69,60,2
78,69,69,1
78,69,54,1
78,69,38,1
78,69,73,1
78,69,41,1
78,69,81,1
78,69,82,1
78,69,4,1
78,69,79,1
78,69,56,1
78,69,57,1
78,69,77,1
78,69,36,1
78,70,41,2
78,70,80,1
78,70,38,1
78,70,5,1
78,70,81,1
78,70,48,1
78,70,62,1
78,70,65,1
78,70,75,1
78,71,62,3
78,71,79,3
78,71,48,2
78,71,60,2
78,71,47,2
78,71,69,2
78,71,61,1
78,71,36,1
78,71,18,1
78,71,4,1
78,71,54,1
78,71,55,1
78,71,74,1
78,71,41,1
78,71,9,1
78,71,84,1
78,71,59,1
78,71,56,1
78,71,17,1
78,71,66,1
78,72,36,14
78,72,66,11
78,72,69,10
78,72,62,8
78,72,59,7
78,72,63,7
78,72,54,7
78,72,61,6
78,72,79,5
78,72,60,5
78,72,76,5
78,72,21,5
78,72,55,5
78,72,51,5
78,72,53,4
78,72,67,4
78,72,81,4
78,72,45,3
78,72,34,3
78,72,39,2
78,72,38,2
78,72,84,2
78,72,40,2
78,72,57,2
78,72,33,2
78,72,47,1
78,72,58,1
78,72,10,1
78,72,44,1
78,72,41,1
78,72,48,1
78,72,20,1
78,72,52,1
78,72,13,1
78,72,50,1
78,72,4,1
78,72,83,1
78,72,17,1
78,72,56,1
78,72,5,1
78,73,79,10
78,73,59,9
78,73,81,7
78,73,40,5
78,73,63,5
78,73,75,5
78,73,4,4
78,73,33,4
78,73,48,4
78,73,67,3
78,73,62,3
78,73,76,3
78,73,21,2
78,73,47,2
78,73,41,2
78,73,60,2
78,73,53,2
78,73,51,2
78,73,73,2
78,73,57,2
78,73,35,1
78,73,83,1
78,73,36,1
78,73,74,1
78,73,20,1
78,73,45,1
78,73,7,1
78,73,50,1
78,73,69,1
78,73,18,1
78,73,54,1
78,73,66,1
78,73,58,1
78,73,17,1
78,73,52,1
78,73,9,1
78,74,79,3
78,74,51,2
78,74,60,2
78,74,63,2
78,74,76,1
78,74,47,1
78,76,76,1
78,77,47,2
78,77,73,1
78,77,66,1
78,78,59,1
78,78,47,1
78,79,81,1
78,79,43,1
78,80,59,5
78,80,60,3
78,80,79,2
78,80,47,2
78,80,84,1
78,80,48,1
78,80,56,1
78,80,81,1
78,80,74,1
78,80,57,1
78,81,66,4
78,81,79,3
78,81,57,2
78,81,76,2
78,81,59,2
78,81,69,1
78,81,4,1
78,81,70,1
78,81,5,1
78,81,63,1
78,81,19,1
78,81,18,1
78,81,45,1
78,81,47,1
78,81,60,1
78,81,62,1
78,81,84,1
78,81,9,1
78,81,36,1
78,81,48,1
78,81,56,1
78,82,59,13
78,82,76,5
78,82,69,3
78,82,60,3
78,82,51,2
78,82,58,2
78,82,54,2
78,82,48,2
78,82,73,2
78,82,57,2
78,82,79,2
78,82,56,1
78,82,39,1
78,82,34,1
78,82,53,1
78,82,62,1
78,82,47,1
78,82,65,1
78,82,5,1
78,82,81,1
78,82,19,1
78,83,59,21
78,83,48,12
78,83,57,8
78,83,51,8
78,83,66,7
78,83,69,6
78,83,79,5
78,83,21,5
78,83,53,4
78,83,76,3
78,83,41,3
78,83,74,3
78,83,61,3
78,83,18,3
78,83,58,3
78,83,13,2
78,83,33,2
78,83,60,2
78,83,82,2
78,83,54,2
78,83,20,2
78,83,65,2
78,83,63,2
78,83,67,1
78,83,11,1
78,83,52,1
78,83,40,1
78,83,62,1
78,83,78,1
78,83,38,1
78,83,81,1
78,83,55,1
78,83,45,1
78,83,75,1
78,83,8,1
78,83,36,1
78,83,34,1
78,84,59,38
78,84,69,17
78,84,76,13
78,84,57,11
78,84,51,10
78,84,48,9
78,84,55,8
78,84,62,8
78,84,66,8
78,84,4,7
78,84,40,7
78,84,34,6
78,84,61,6
78,84,75,6
78,84,81,5
78,84,33,5
78,84,36,5
78,84,79,5
78,84,74,4
78,84,54,4
78,84,38,4
78,84,58,3
78,84,70,3
78,84,13,3
78,84,41,2
78,84,53,2
78,84,63,2
78,84,9,2
78,84,83,2
78,84,52,2
78,84,37,2
78,84,67,2
78,84,60,2
78,84,19,1
78,84,35,1
78,84,11,1
78,84,64,1
78,84,45,1
78,84,15,1
78,84,17,1
78,84,78,1
78,84,7,1
78,84,26,1
78,84,20,1
78,84,80,1
78,84,8,1
78,84,42,1
78,84,21,1
78,85,59,25
78,85,81,8
78,85,48,8
78,85,79,4
78,85,76,4
78,85,65,3
78,85,75,3
78,85,63,3
78,85,41,2
78,85,53,2
78,85,62,2
78,85,17,2
78,85,69,2
78,85,4,2
78,85,77,1
78,85,70,1
78,85,40,1
78,85,66,1
78,85,47,1
78,85,58,1
78,85,74,1
78,85,82,1
78,85,57,1
78,85,38,1
78,85,56,1
78,85,36,1
78,86,59,18
78,86,48,11
78,86,76,9
78,86,79,7
78,86,60,6
78,86,63,4
78,86,62,4
78,86,81,4
78,86,75,3
78,86,54,3
78,86,4,3
78,86,58,2
78,86,74,2
78,86,69,2
78,86,38,1
78,86,67,1
78,86,40,1
78,86,47,1
78,86,43,1
78,86,53,1
78,86,55,1
78,86,41,1
78,86,70,1
78,86,34,1
78,86,78,1
78,86,56,1
78,86,83,1
78,86,65,1
78,86,13,1
78,86,71,1
78,87,59,45
78,87,81,22
78,87,48,19
78,87,76,14
78,87,69,11
78,87,60,10
78,87,63,10
78,87,79,8
78,87,62,8
78,87,75,7
78,87,51,7
78,87,4,6
78,87,70,5
78,87,58,5
78,87,34,4
78,87,61,4
78,87,66,3
78,87,41,3
78,87,40,3
78,87,82,3
78,87,78,3
78,87,55,3
78,87,36,3
78,87,57,3
78,87,54,3
78,87,38,3
78,87,52,2
78,87,39,2
78,87,47,2
78,87,65,2
78,87,26,1
78,87,9,1
78,87,7,1
78,87,67,1
78,87,20,1
78,87,77,1
78,87,68,1
78,87,84,1
78,87,33,1
78,87,11,1
78,87,49,1
78,87,74,1
78,88,59,30
78,88,76,18
78,88,79,11
78,88,48,11
78,88,81,9
78,88,51,9
78,88,69,9
78,88,60,7
78,88,63,6
78,88,4,6
78,88,75,6
78,88,41,5
78,88,66,5
78,88,54,5
78,88,73,3
78,88,78,3
78,88,53,3
78,88,18,3
78,88,62,3
78,88,47,3
78,88,38,3
78,88,57,3
78,88,70,2
78,88,58,2
78,88,40,2
78,88,33,2
78,88,11,2
78,88,80,2
78,88,83,1
78,88,55,1
78,88,39,1
78,88,37,1
78,88,36,1
78,88,64,1
78,88,61,1
78,88,42,1
78,88,74,1
78,88,34,1
78,88,14,1
78,88,67,1
78,88,77,1
78,88,20,1
78,88,52,1
78,88,5,1
78,88,56,1
78,89,59,69
78,89,48,26
78,89,76,23
78,89,4,20
78,89,69,17
78,89,81,17
78,89,62,15
78,89,51,11
78,89,66,10
78,89,53,9
78,89,33,8
78,89,63,7
78,89,40,7
78,89,79,7
78,89,55,7
78,89,38,7
78,89,60,7
78,89,70,6
78,89,41,6
78,89,18,5
78,89,17,4
78,89,54,4
78,89,13,4
78,89,9,4
78,89,82,4
78,89,74,4
78,89,61,4
78,89,21,3
78,89,56,3
78,89,84,3
78,89,75,3
78,89,58,3
78,89,8,2
78,89,50,2
78,89,11,2
78,89,5,2
78,89,77,2
78,89,39,2
78,89,47,2
78,89,67,1
78,89,20,1
78,89,78,1
78,89,7,1
78,89,1,1
78,89,15,1
78,89,73,1
78,89,57,1
78,89,37,1
78,89,45,1
78,89,22,1
78,89,34,1
78,89,36,1
78,90,59,32
78,90,48,17
78,90,76,12
78,90,81,12
78,90,79,10
78,90,62,8
78,90,4,7
78,90,69,6
78,90,66,6
78,90,47,6
78,90,46,6
78,90,70,5
78,90,51,5
78,90,56,5
78,90,18,4
78,90,61,4
78,90,60,4
78,90,41,4
78,90,58,4
78,90,57,4
78,90,78,3
78,90,74,3
78,90,73,3
78,90,54,3
78,90,5,2
78,90,82,2
78,90,9,2
78,90,13,2
78,90,84,2
78,90,38,2
78,90,75,2
78,90,40,1
78,90,50,1
78,90,63,1
78,90,77,1
78,90,33,1
78,90,53,1
78,90,39,1
78,90,10,1
78,90,64,1
78,90,52,1
78,90,45,1
78,90,36,1
78,90,35,1
78,91,59,45
78,91,76,44
78,91,48,43
78,91,81,30
78,91,82,30
78,91,51,19
78,91,60,16
78,91,4,16
78,91,79,14
78,91,66,13
78,91,62,11
78,91,13,11
78,91,69,10
78,91,75,10
78,91,77,9
78,91,18,8
78,91,78,8
78,91,74,8
78,91,65,6
78,91,14,6
78,91,70,6
78,91,5,6
78,91,54,5
78,91,46,5
78,91,38,5
78,91,9,5
78,91,73,4
78,91,7,4
78,91,52,4
78,91,47,4
78,91,33,4
78,91,71,4
78,91,36,4
78,91,21,4
78,91,57,3
78,91,20,2
78,91,22,2
78,91,34,2
78,91,83,2
78,91,58,2
78,91,55,2
78,91,8,1
78,91,49,1
78,91,64,1
78,91,41,1
78,91,53,1
78,91,56,1
78,91,84,1
78,91,72,1
78,91,10,1
78,91,45,1
78,91,40,1
78,91,1,1
78,91,63,1
78,92,59,54
78,92,76,46
78,92,48,44
78,92,81,40
78,92,69,27
78,92,79,25
78,92,4,25
78,92,60,19
78,92,62,18
78,92,66,15
78,92,82,14
78,92,75,11
78,92,70,10
78,92,55,10
78,92,51,10
78,92,13,9
78,92,61,9
78,92,5,9
78,92,9,8
78,92,46,7
78,92,74,7
78,92,40,6
78,92,18,6
78,92,57,6
78,92,36,5
78,92,21,5
78,92,38,5
78,92,83,5
78,92,56,5
78,92,34,4
78,92,22,4
78,92,65,4
78,92,53,3
78,92,47,3
78,92,63,3
78,92,7,3
78,92,39,3
78,92,58,3
78,92,77,3
78,92,14,2
78,92,45,2
78,92,11,2
78,92,44,2
78,92,73,2
78,92,72,2
78,92,78,2
78,92,41,2
78,92,84,2
78,92,1,2
78,92,33,2
78,92,17,1
78,92,54,1
78,92,15,1
78,92,49,1
78,92,52,1
78,92,27,1
78,92,26,1
78,92,8,1
78,92,71,1
78,92,10,1
78,92,12,1
78,92,20,1
78,92,67,1
78,92,80,1
78,93,4,121
78,93,59,79
78,93,48,66
78,93,69,58
78,93,22,53
78,93,13,49
78,93,76,36
78,93,62,31
78,93,5,28
78,93,51,24
78,93,81,20
78,93,66,20
78,93,9,19
78,93,21,18
78,93,40,16
78,93,55,15
78,93,46,14
78,93,11,14
78,93,18,13
78,93,82,13
78,93,53,10
78,93,38,10
78,93,61,10
78,93,79,10
78,93,7,10
78,93,75,9
78,93,41,9
78,93,23,8
78,93,36,7
78,93,8,7
78,93,54,6
78,93,10,6
78,93,60,5
78,93,1,5
78,93,34,5
78,93,39,5
78,93,70,4
78,93,77,4
78,93,14,4
78,93,74,4
78,93,71,4
78,93,45,4
78,93,47,4
78,93,52,3
78,93,67,3
78,93,26,3
78,93,33,3
78,93,27,3
78,93,17,3
78,93,83,2
78,93,12,2
78,93,64,2
78,93,73,2
78,93,57,2
78,93,19,2
78,93,15,2
78,93,56,1
78,93,37,1
78,93,49,1
78,93,16,1
78,93,65,1
78,93,58,1
78,93,44,1
78,93,78,1
78,93,35,1
78,93,6,1
78,93,68,1
78,93,63,1
78,93,84,1
78,94,59,58
78,94,48,41
78,94,76,21
78,94,81,21
78,94,4,14
78,94,46,13
78,94,13,10
78,94,79,10
78,94,60,10
78,94,41,7
78,94,66,6
78,94,69,6
78,94,11,5
78,94,51,5
78,94,74,5
78,94,75,5
78,94,73,4
78,94,38,4
78,94,82,3
78,94,70,3
78,94,47,3
78,94,17,3
78,94,58,3
78,94,61,3
78,94,9,3
78,94,83,3
78,94,62,3
78,94,40,2
78,94,18,2
78,94,54,2
78,94,53,2
78,94,56,2
78,94,57,2
78,94,77,2
78,94,84,2
78,94,78,2
78,94,5,1
78,94,65,1
78,94,67,1
78,94,55,1
78,94,34,1
78,94,21,1
78,94,8,1
78,94,33,1
78,94,80,1
78,94,19,1
78,94,22,1
78,94,6,1
78,94,7,1
78,94,63,1
78,94,32,1
78,95,59,20
78,95,76,13
78,95,48,10
78,95,69,10
78,95,81,9
78,95,74,8
78,95,82,7
78,95,46,7
78,95,79,7
78,95,75,7
78,95,53,6
78,95,4,5
78,95,58,4
78,95,47,3
78,95,62,3
78,95,67,3
78,95,73,2
78,95,55,2
78,95,65,2
78,95,54,2
78,95,60,2
78,95,41,2
78,95,63,1
78,95,83,1
78,95,57,1
78,95,51,1
78,95,33,1
78,95,80,1
78,95,66,1
78,95,34,1
78,95,71,1
78,95,61,1
78,95,39,1
78,95,18,1
78,96,59,60
78,96,69,32
78,96,81,22
78,96,4,21
78,96,48,20
78,96,76,18
78,96,66,17
78,96,62,16
78,96,51,15
78,96,60,12
78,96,21,12
78,96,55,11
78,96,34,11
78,96,54,10
78,96,70,10
78,96,47,9
78,96,38,8
78,96,20,7
78,96,41,7
78,96,53,6
78,96,79,6
78,96,74,6
78,96,57,6
78,96,33,5
78,96,40,5
78,96,5,5
78,96,36,5
78,96,39,4
78,96,75,4
78,96,13,4
78,96,61,3
78,96,73,3
78,96,67,3
78,96,64,3
78,96,82,3
78,96,37,3
78,96,77,3
78,96,45,3
78,96,11,3
78,96,14,3
78,96,26,3
78,96,1,3
78,96,31,2
78,96,22,2
78,96,18,2
78,96,19,2
78,96,78,2
78,96,52,2
78,96,35,2
78,96,9,2
78,96,46,1
78,96,44,1
78,96,42,1
78,96,50,1
78,96,49,1
78,96,15,1
78,96,85,1
78,96,58,1
78,96,63,1
78,96,83,1
78,97,59,21
