Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Alzbetin dvor,tt0244895,1986– ,"Drama, Romance, War","Stars:, Ladislav Chudík, , Vlado Müller, , Hana Gregorová, , Jana Zvaríková",Add a Plot,8.0,540 min,,72,
Donbass. Okraina,tt10504928,2019,War,"Director:, Renat Davletyarov, | ,     Stars:, Gela Meskhi, , Evgeniy Mikheev, , Sergey Kholmogorov, , Ulyana Pokhlebaeva",Add a Plot,3.6,96 min,,368,
The German Friend,tt1942060,2012,"Drama, Romance, War","Director:, Jeanine Meerapfel, | ,     Stars:, Max Riemelt, , Benjamin Sadler, , Celeste Cid, , Hartmut Becker",A German-Jewish girl becomes friends with the son of an SS officer in Argentina. The two stay friends throughout their adolescence and into adulthood.,6.1,100 min,,495,
Fuertes,tt8099190,2019,"Sport, War","Director:, Oscar Salazar Crespo, | ,     Stars:, Luigi Antezana, , Fernando Arze Echalar, , Paloma Delaine, , Pedro Grossman","When war broke out, a group of soccer players changed the playing field for the battlefield to win one of the most remembered battles in the history of Bolivia. Based on real events, FUERTES tells a glorious episode of courage and passion.",6.3,109 min,,32,
The Man Who Lived at the Ritz,tt0094507,1989 TV Movie,"Adventure, Drama, Thriller","Director:, Desmond Davis, | ,     Stars:, Joss Ackland, , Sophie Barjac, , Geoffrey Bateman, , Leslie Caron",During WWII penniless American painter Philip Weber decides to collaborate with the Nazi leaders and help them steal priceless French artwork to keep his room in the chic Ritz Hotel and indulge in the pleasures of Nazi-occupied Paris.,6.7,200 min,,146,
Jirga,tt7083846,2018,"Drama, War","Director:, Benjamin Gilmour, | ,     Stars:, Sam Smith, , Mohammad Mosam, , Kefayat Lag Humani, , Naqibullah Khan Shinwari","Former Australian soldier, Mike Wheeler, returns to Afghanistan, seeking redemption from the family of a civilian man he killed during the war.",6.3,78 min,Not Rated,426,
L'Agnese va a morire,tt0074100,1976,"Drama, War","Director:, Giuliano Montaldo, | ,     Stars:, Ingrid Thulin, , Stefano Satta Flores, , Michele Placido, , Aurore Clément","An old couple, Agnes and Palita, lulled by their quiet routine, seem almost unaware of the war surrounding them, but soon the conflict breaks into their lives. The Germans come to take ...                See full summary »",7.0,135 min,,129,
Vietcong,tt0365894,2002 Video Game,"Action, War","Stars:, Russell Bentley, , Nguyen Le Hoang, , Nguyen Tuong Huy, , Paul Courtenay Hyu",You play a soldier carrying out various missions during your tour of duty in the Vietnam War.,7.9,,,224,
Prazdnik,tt0294849,2001,"Drama, Romance, War","Director:, Garik Sukachyov, | ,     Stars:, Masha Oamer, , Aleksandr Baluev, , Kseniya Kachalina, , Sasha Korolyov","On June 22, 1941, the family celebrates the birthday of their daughter. This beautiful sunny day, joyful and cheerful. For the girl, it is filled with important events and adventures - her ...                See full summary »",6.0,89 min,,72,
Thunderbolt,tt0038171,1947,"Documentary, Short, History","Directors:, William Wyler, , John Sturges, | ,     Stars:, James Stewart, , John K. Cannon, , Ira C. Eaker, , Howard Hickok","A WW2 documentary on the P-47 Thunderbolt fighter/bomber pilots in missions (Operation Strangle) from their base in Corsica to Northern Italy in 1944, destroying railroads, bridges, trains, vehicles and hard targets.",6.6,44 min,Approved,667,
Maty apostoliv,tt13948444,2020,"Drama, War","Director:, Zaza Buadze, | ,     Stars:, Bogdan Benyuk, , Sergey Derevyanko, , Yuri Kulinich, , Serhii Medin","In search of her son-pilot, whose humanitarian plane was shot down over the occupied territories of Ukraine, the mother finds herself in a completely alien and aggressive world, where ...                See full summary »",7.3,122 min,,61,
The Empty Mirror,tt0116192,1996,"Drama, History, War","Director:, Barry J. Hershey, | ,     Stars:, Norman Rodway, , Camilla Søeberg, , Peter Michael Goetz, , Doug McKeon","Adolf Hitler faces himself and must come to terms with his infamous career in an imaginary post-war subterranean bunker where he reviews historical films, dictates his memoirs and ...                See full summary »",5.6,118 min,PG-13,346,"10,750"
Operation Snatch,tt0056311,1962,"Comedy, War","Director:, Robert Day, | ,     Stars:, Terry-Thomas, , George Sanders, , Lionel Jeffries, , Jocelyn Lane","Legend has it that if the famous Barbary Apes leave the Rock of Gibraltar, it's a sign that the British will lose control of it. During World War II, a British officer is put in charge of ...                See full summary »",7.0,83 min,,63,
Standing Room Only,tt0037310,1944,"Comedy, Romance, War","Director:, Sidney Lanfield, | ,     Stars:, Paulette Goddard, , Fred MacMurray, , Edward Arnold, , Hillary Brooke","During World War II, Lee Stevens travels to Washington D.C. with his secretary Jane Rogers in order to secure a government contract. Not thinking it through, Jane cancels their hotel ...                See full summary »",7.2,83 min,Approved,210,
1612: Khroniki smutnogo vremeni,tt1139085,2007,"Adventure, Drama, History","Director:, Vladimir Khotinenko, | ,     Stars:, Pyotr Kislov, , Michal Zebrowski, , Artur Smolyaninov, , Violetta Davydovskaya","The czar of Russia has died and a power vacuum has developed. This period in the late 16th and early 17th century has been called ""The Time of Troubles."" There are many impostors who claim ...                See full summary »",5.6,144 min,Not Rated,2256,
Prisoner of War,tt0047369,1954,"Drama, War","Director:, Andrew Marton, | ,     Stars:, Ronald Reagan, , Steve Forrest, , Dewey Martin, , Oscar Homolka","During the Korean War, an American officer is tasked with infiltrating a Communist-run POW camp in order to investigate the treatment of American prisoners by the enemy.",4.9,81 min,Approved,279,
Stray Dog,tt3263430,2014,"Documentary, War","Director:, Debra Granik, | ,     Stars:, Ronnie Hall, , Felipe Angel Padilla, , Felipe de Jesus Padilla","A contemplative portrait of Ron 'Stray Dog' Hall: biker, Vietnam Vet, and lover of small dogs.",6.5,98 min,Not Rated,265,
Brandon Bott Gets Grounded: The Movie,tt15096542,2021,"Animation, Comedy, War","Director:, Joseph Joggle, | ,     Stars:, Brandon Bott, , Joseph Joggle, , KellyLynn Anderson, , Sherman Coopey",Three boys and one girl get sent off to Captain Bill's military school to learn how to respect others and be disciplined.,2.6,87 min,,20,
High Flight,tt0049313,1957,"Drama, War","Director:, John Gilling, | ,     Stars:, Ray Milland, , Bernard Lee, , Kenneth Haigh, , Anthony Newley","The Commanding Officer of an RAF Training School must deal with a difficult cadet, but the cadet reminds the C.O. of himself when young.",5.6,89 min,Approved,281,
Don't Cry Peter,tt0058394,1964,"Adventure, War","Director:, France Stiglic, | ,     Stars:, Lojze Rozman, , Bert Sotlar, , Majda Potokar, , Zlatko Sugman",Two partisan coalminers need to take three orphan children away from dangerous area to the liberated land.,8.1,92 min,,766,
General von Döbeln,tt0034775,1942,"Drama, History, War","Director:, Olof Molander, | ,     Stars:, Edvin Adolphson, , Poul Reumert, , Eva Henning, , Kolbjörn Knudsen",1813. The Swedish army is fighting in the War of the Sixth Coalition. The popular general Von Döbeln is arrested for sending the army against the French in breach of orders by the crown ...                See full summary »,4.5,87 min,,71,
The Chaos Factor,tt0208037,2000,"Action, Drama, Thriller","Director:, Terry Cunningham, | ,     Stars:, Antonio Sabato Jr., , Fred Ward, , Kelly Rutherford, , Susie Park",An American army intelligence officer discovers corruption and murder by American soldiers in Vietnam.,4.7,95 min,R,436,
The Cross of Lorraine,tt0035769,1943,"War, Drama","Director:, Tay Garnett, | ,     Stars:, Jean-Pierre Aumont, , Gene Kelly, , Cedric Hardwicke, , Richard Whorf","A group of French soldiers during WWII are captured by German troops and sent to a POW camp. There they have to make use of his best resources to stay alive - and sane, while at the same time scheming a way out.",6.6,90 min,Approved,883,
Standing in the Dust,tt5463172,2016,"Action, Biography, Drama","Director:, Mohammad Hossein Mahdavian, | ,     Stars:, Hadi Hejazifar, , Mohammad Ahmadi, , Mehdi Ahmadpour, , Ebrahim Amini",Ahmad is an army commander who must confront the enemy at the gates of the Khorramshahr. But his fate is determined far from the Iranian border.,6.8,98 min,,2198,
Pueblo,tt0070573,1973 TV Movie,"Drama, War","Director:, Anthony Page, | ,     Stars:, Hal Holbrook, , Ronny Cox, , Andrew Duggan, , Stephen Elliott","A Cold War incident, told in flashbacks, regarding the capture of the American spy ship, U.S.S. Pueblo and its crew by North Korean naval units off the North Korean coast on January 23, 1968.",7.7,100 min,,147,
The Windermere Children: In Their Own Words,tt11746520,2020 TV Movie,"Documentary, History, War","Directors:, Guy Arthur, , Francis Welch, , Leo Burley, | ,     Stars:, Iain Glen, , Trevor Avery, , Icek Alterman, , Schmuel Lasker","Interviews with former children who survived the Holocaust concentration camps and who were rehabilitated in a disused aircraft factory overlooking Lake Windermere in the UK, and whose ...                See full summary »",8.1,60 min,Not Rated,125,
The War of the Vendee,tt2332853,2012 Video,"Drama, Family, War","Director:, Jim Morlino, | ,     Stars:, Grant Gasse, , Mary Claire Morlino, , Brian Murphy, , Jack Murphy","In 1793, after enduring three and a half years of mounting persecution by the architects of the French Revolution, a small band of peasants and nobles in a section of western France began a...                See full summary »",8.1,90 min,,41,
Brothers in Blood,tt0091997,1987,"Action, Adventure, War","Director:, Tonino Valerii, | ,     Stars:, Bo Svenson, , Carlo Mucari, , Peter Hooten, , Werner Pochath",War is Hell... especially NAM. A group of battle weary soldiers in Vietnam are trapped behind enemy lines. There is no way back. No help on the way. It's only a matter of time and these ...                See full summary »,4.5,92 min,R,159,
Blood and Steel,tt0052636,1959,"Drama, War","Director:, Bernard L. Kowalski, | ,     Stars:, John Lupton, , James Edwards, , Brett Halsey, , John Brinkley",Native girl helps US Seabees free her villagers from Japanese troops.,4.0,63 min,Approved,125,
The Shaman,tt4215858,2015,"Short, Drama, Sci-Fi","Director:, Marco Kalantari, | ,     Stars:, Danny Shayler, , David Sayers, , Susanne Wuest, , Edmund Jäger","The dark year 2204, in a world that has seen 73 years of continuous war. A Shaman is sent on a mission to convert the soul of a giant battle colossus.",6.2,18 min,,461,
The Human Bullet,tt0175755,1968,"Drama, War","Director:, Kihachi Okamoto, | ,     Stars:, Minori Terada, , Naoko Ôtani, , Yûnosuke Itô, , Shinsuke Achiwa","During World War II, a Japanese soldier finds himself assigned to a kamikaze mission against a U.S. battleship.",7.4,116 min,,445,
Uncle Zvane,tt0179666,1949,War,"Director:, Vjekoslav Afric, | ,     Stars:, Dragomir Felba, , Vladimir Medar, , Nada Mladjenovic, , Bosko Boskovic","Uncle Zvane is assigned by the underground People's Committee of a village to deliver a number of oxes to the Partisans in the Gorski Kotar Mountains. The story tells how the old man overcomes the difficulties, and succeeds.",5.6,110 min,,40,
Overwatch,tt2898228,2022,"Short, Drama, War","Director:, Aaron Cohen, | ,     Stars:, Vail Bloom, , Aaron Cohen, , Tony Nevada","When a platoon of Navy SEALs gets pinned down on a mission, an elite CIA ground team is sent in to help rescue them. As the rescue operation unfolds, the personal sacrifices of elite combat soldiers is revealed.",7.4,18 min,,15,
The Last Bullet,tt0113606,1995 TV Movie,"Action, Drama, War","Director:, Michael Pattinson, | ,     Stars:, Jason Donovan, , Kôji Tamaki, , Daniel Rigney, , Kazuhiro Muroyama","Set during WWII, an Australian and Japanese soldier play a deadly game of Cat and mouse in a South Pacific Jungle.",6.7,90 min,,347,
If Tomorrow Comes,tt0067235,1971 TV Movie,"Drama, Romance, War","Director:, George McCowan, | ,     Stars:, Patty Duke, , Frank Michael Liu, , Anne Baxter, , James Whitmore",A white Californian girl and her new Japanese-American husband must keep their recent marriage secret in the wake of the Japanese attack on Pearl Harbor.,6.7,73 min,Not Rated,129,
Shelter,tt3590170,II) (2014,"Short, Action, Drama","Directors:, Patrick Gather, , Markus Meedt, | ,     Stars:, Jude de Bont, , Elka de Witt, , Carsten Garbode, , Al Gregg","Netherlands, 1944 - When three wounded British Paratroopers find themselves behind enemy lines, they take shelter in a remote cottage inhabited by a Dutch mother and daughter. What seemed ...                See full summary »",6.0,17 min,,107,
Cigarette Soup,tt2920294,2017,"Action, Drama, War","Director:, Damian Voerg, | ,     Stars:, Dina Shihabi, , Samantha Soule, , Joe Perrino, , Tobias Truvillion",Afghanistan 2006 - A young aspiring journalist gets the opportunity of a lifetime when he is embedded with a small band of American soldiers.,3.6,108 min,TV-14,208,
Landscape After Battle,tt0065948,1970,"Drama, History, Romance","Director:, Andrzej Wajda, | ,     Stars:, Daniel Olbrychski, , Stanislawa Celinska, , Aleksander Bardini, , Tadeusz Janczar","The film opens with the mad rush of haphazard freedom as the concentration camps are liberated. Men are trying to grab food, change clothes, bury the tormentors they find alive. They are ...                See full summary »",7.0,109 min,,857,
Paris Calling,tt0034002,1941,"Action, Adventure, Romance","Director:, Edwin L. Marin, | ,     Stars:, Elisabeth Bergner, , Randolph Scott, , Basil Rathbone, , Gale Sondergaard","Marianne Jannetier, a well-to-do Parisian, engaged to Andre Benoit, a high-ranking government official, flees the city when the goose-stepping Nazi storm troopers arrive. After her mother ...                See full summary »",6.2,95 min,Passed,108,
The Regulators,tt4058156,2014,"Documentary, History, War","Directors:, Christopher Laforet, , Forris Day Jr., | ,     Stars:, Andrew Acasid, , Amanda Barton, , Chesler Bennett, , Cathy Brown",'The Regulators' documents a pre-Revolutionary resistance movement that flourished in the colony of North Carolina. Living in a time fraught with rampant abuses of taxation and widespread ...                See full summary »,9.1,84 min,Not Rated,14,
Call of Duty: Operation Kingfish,tt2085770,2011,"Short, War","Director:, Jeff Chan, | ,     Stars:, Sam Aadi, , Dennis Allcock, , Michael Anischenko, , Vincent Apreda","A team of soldiers, with close air support and satellite surveillance, perform Operation Kingfish - the attempted capture of an international terrorist. They find a trap waiting, however, and are forced to withdraw without their prize.",7.2,7 min,,216,
Uncle Saddam,tt0265936,2000,"Documentary, Comedy, History","Director:, Joel Soler, | ,     Stars:, Qusay Hussein, , Saddam Hussein, , Uday Hussein, , Wallace Langham",Add a Plot,6.6,63 min,Unrated,247,
Deti Arbata,tt0459686,2004– ,"Drama, Romance, War","Stars:, Chulpan Khamatova, , Evgeniy Tsyganov, , Evgeniya Simonova, , Maksim Sukhanov","Based on the trilogy of books by Anatoly Rybakov: ""Deti Arbata"", ""Strakh"", and ""Prach I Pepel"". The events circle the 1930's to 1940's. The film leads the viewer into the Kremlin offices, ...                See full summary »",7.0,705 min,,248,
Dara iz Jasenovca,tt25993708,2023,"Drama, War","Stars:, Biljana Cekic, , Zlatan Vidovic, , Luka Saranovic, , Jakov Saranovic",Add a Plot,7.7,,,57,
Bashi-Achuki,tt0264394,1956,"Adventure, Romance, War","Director:, Leo Esakia, | ,     Stars:, Otar Koberidze, , Dodo Abashidze, , Lia Eliava, , Medea Chakhava","Bashi-Achiki is a hero in personal and patriotic battlefields during an uprising against Persian conquerors. Started in Kakheti, the uprising spread all over the Georgia and lead to Bakhtrioni war of liberation.",7.4,100 min,,257,
Füsilier Wipf,tt0030166,1938,"Drama, War","Directors:, Hermann Haller, , Leopold Lindtberg, | ,     Stars:, Paul Hubschmid, , Heinrich Gretler, , Robert Trösch, , Zarli Carigiet",Add a Plot,6.7,116 min,,67,
Olvidados,tt2559036,2014,"Drama, History, War","Director:, Carlos Bolado, | ,     Stars:, Damián Alcázar, , Rafael Ferro, , Carla Ortiz, , Tomás Fonzi","After suffering a heart attack, retired General José Mendieta is haunted by his past as an officer in Operation Condor, the CIA-backed campaign of political repression in Latin America.",5.8,112 min,Not Rated,159,"24,441"
The Little American,tt0008188,1917,"Drama, Romance, War","Directors:, Cecil B. DeMille, , Joseph Levering, | ,     Stars:, Mary Pickford, , Jack Holt, , Raymond Hatton, , Hobart Bosworth","A young American has her ship torpedoed by a German U-boat but makes it back to ancestral home in France, where she witnesses German brutality firsthand.",6.3,80 min,Not Rated,712,
Daffy - The Commando,tt0035774,1943,"Animation, Short, Comedy","Director:, Friz Freleng, | ,     Star:, Mel Blanc",Commando Daffy Duck goes behind enemy lines and causes havoc for a Nazi German officer and his troops.,6.9,7 min,Approved,958,
Kirik Kanatlar,tt0781891,2006–2007,"Drama, History, Romance","Stars:, Serif Sezer, , Ozan Akbaba, , Yetkin Dikinciler, , Yusuf Akgün","An impossible love story in a town in the Aegean, during the years of the Turkish War of Independence and the proclamation of the Republic.",7.4,80 min,,584,
Twenty Two,tt3843282,I) (2015,"Documentary, Crime, History","Director:, Ke Guo","An estimated 200,000 Chinese women were forced into prostitution by the Japanese army during WWII. Only 22 of them remain today to speak out publicly. This documentary is not a film for ...                See full summary »",7.4,112 min,,546,"46,796"
To the Shores of Iwo Jima,tt0038175,1945,"Documentary, Short, War","Stars:, Harlon Block, , John H. Bradley, , Rene A. Gagnon, , Ira H. Hayes",Documentary short film depicting the American assault on the Japanese-held island of Iwo Jima and the massive battle that raged on that key island in the Allied advance on Japan.,6.5,20 min,PG,162,
Civilization,tt0006517,1915,"Drama, War","Directors:, Reginald Barker, , Thomas H. Ince, , Raymond B. West, , Walter Edwards, , David Hartford, , Jay Hunt, , J. Parker Read Jr., | ,     Stars:, Howard Hickman, , Enid Markey, , Lola May, , Kate Bruce",Christ takes on the form of a pacifist count to end a senseless war.,5.9,85 min,,396,
Lethal Nationalism: Genocide of the Greeks 1913-1923,tt12689352,2019,"Documentary, War","Director:, Peter Lambrinatos, | ,     Star:, Bill Kurtis","The documentary chronicles the genocide of the Greeks, and other indigenous Christians, at the hands of the Ottoman and Nationalist Turks. Nearly a million Greeks were killed, while ...                See full summary »",7.0,69 min,,58,
Let's Go with Pancho Villa,tt0027240,1936,"Drama, War","Director:, Fernando de Fuentes, | ,     Stars:, Antonio R. Frausto, , Domingo Soler, , Manuel Tamés, , Ramón Vallarino","The Mexican Revolution is on its way when six brave peasants, known as ""Los Leones de San Pablo"", decide to join Pancho Villa's army and help end the suffering in their community by ...                See full summary »",7.7,92 min,PG-13,778,
Coronado,tt0337945,2003,"Action, Adventure, Comedy","Director:, Claudio Fäh, | ,     Stars:, Kristin Dattilo, , Clayton Rohner, , Michael Lowry, , John Rhys-Davies","An American woman, in search of her fiancé, becomes involved in a revolution of a Central American country.",4.4,88 min,PG-13,1567,
The Valiant,tt0056645,1962,"Action, Drama, War","Director:, Roy Ward Baker, | ,     Stars:, John Mills, , Ettore Manni, , Roberto Risso, , Robert Shaw","During World War II, two Italian frogmen, who placed magnetic mines under a British warship, are captured and interrogated by British intelligence about their mission.",6.6,80 min,,96,
Will Not End Here,tt0991351,2008,"Comedy, Drama, Romance","Director:, Vinko Bresan, | ,     Stars:, Ivan Herceg, , Nada Sargin, , Predrag 'Predjo' Vusovic, , Inge Appelt","The film is set in the present day, but the backdrop to the film is the brutal Balkans War of the 1990's.The main character Martin (Ivan Herceg) is a Croatian War veteran who falls in love with Desa (Nada Sargin), a Serb.",7.1,100 min,,1001,
Dragonfly Squadron,tt0045704,1954,"Drama, War","Director:, Lesley Selander, | ,     Stars:, John Hodiak, , Barbara Britton, , Bruce Bennett, , Jess Barker","In Pusan, shortly before the start of the Korean War, American flight instructors teach South Korean pilots how to fly US-made warplanes.",5.3,82 min,Approved,155,
Call of Duty: United Offensive,tt0426423,2004 Video Game,"Action, Adventure, War","Stars:, J. Grant Albrecht, , Jamie Alcroft, , Dee Bradley Baker, , Gregg Berger",You play in various roles in major actions in World War II.,8.1,,T,1064,
Minus One,tt1611913,2010,"Drama, War","Directors:, Jon Osbeck, , Marc Wiskemann, | ,     Stars:, Jon Osbeck, , Roger Bailey, , Remy Brommer, , Jennifer Schaaf","When three soldiers from am Army Reserve unit are called to fight in the Middle East, they must prepare themselves for the possibility of never returning home.",6.6,82 min,,27,
Death to Spies,tt8629418,2019– ,"Drama, War","Stars:, Vladimir Feklenko, , Aleksey Makarov, , Oleg Fomin, , Leonid Gromov","1941. Georgy Volkov, Captain of the State Security Service, is delivering to the Soviet Union a consignment of emeralds under a trade agreement between the USSR and Germany. Included in the...                See full summary »",5.3,45 min,,55,
Hong Kong 1942,tt11853702,2022,"Drama, Romance, War","Director:, Craig McCourry, | ,     Stars:, Franchesca Wong, , Alex Pychtin, , Siu-Hay Yip, , Stanley Lui",In Japanese occupied Hong Kong a British agent works with a Chinese dancing girl to smuggle life-saving medicines to allied prisoners of war.,8.9,,,108,
Beau Ideal,tt0020673,1931,"Adventure, Romance, War","Director:, Herbert Brenon, | ,     Stars:, Frank McCormick, , Ralph Forbes, , Lester Vail, , Otto Matieson",An American joins the French Foreign Legion in order to rescue a boyhood friend.,5.0,79 min,Passed,239,
The Fall of Berlin,tt0037537,1945,"Documentary, History, War","Director:, Yuli Raizman, | ,     Stars:, Leonid Khmara, , Rudolf Boettger, , Vasiliy Chuikov, , Hermann Göring","Over 40 Army cameramen from 1st Belorussian and 1st Ukrainian Fronts' contributed footage of this remarkable documentary of the fall of Berlin, including captured German footage.",7.2,70 min,PG-13,146,
Mon ami le traître,tt0095651,1988,"Drama, War","Director:, José Giovanni, | ,     Stars:, Valérie Kaprisky, , André Dussollier, , Thierry Frémont, , Steve Kalfa","Two criminals who enrolled in the German police to get out of prison seize an opportunity after the War to redeem themselves. The elder of the two, Mad Bosco, dies at the beginning of their...                See full summary »",5.8,120 min,,175,
Fire Emblem Echoes: Shadows of Valentia,tt6451234,2017 Video Game,"Action, Adventure, Crime","Directors:, Toshiyuki Kusakihara, , Kenta Nakanishi, , Genki Yokota, | ,     Stars:, Alexis Tipton, , Amber Connor, , Bonnie Gordon, , Brian Beacock","As the Rigelian Empire invades the Kingdom of Zofia and the continent of Valentia plunges into war, two childhood friends, Alm and Celica, take differing paths, fueled by a desire to see the war ended.",7.8,,T,196,
A Southern Yankee,tt0040825,1948,"Comedy, History, War","Directors:, Edward Sedgwick, , S. Sylvan Simon, | ,     Stars:, Red Skelton, , Brian Donlevy, , Arlene Dahl, , George Coulouris",A hapless bellboy in a St. Louis hotel near the end of the Civil War is recruited by the Union secret service to impersonate a notorious Confederate spy.,6.6,90 min,Approved,530,
Battle Gear,tt0101871,1991,"Action, Adventure, War","Director:, Cirio H. Santiago, | ,     Stars:, Joe Mari Avellana, , Don Barnes, , David Carradine, , Tonichi Fructuoso","Sergeant Thomas Duncan takes his men behind enemy lines to recover a secret government fighter copter and its pilot, a secret weapon all his own. But once stationed in the dense jungle ...                See full summary »",5.2,96 min,R,106,
"Wax, or the Discovery of Television Among the Bees",tt0105791,1991,"Documentary, Drama, Sci-Fi","Director:, David Blair, | ,     Stars:, Father Bessarion, , David Blair, , William S. Burroughs, , Florence Ormezzano","A man recalls the story of how his bees implanted in him a bee television, causing him to lose all perception of space, time, and self in the deserts of the American West.",7.0,85 min,,416,
Naked Among Wolves,tt0056271,1963,"Drama, War","Director:, Frank Beyer, | ,     Stars:, Erwin Geschonneck, , Armin Mueller-Stahl, , Krystyn Wójcik, , Fred Delmare","In the last weeks of World War II, inmates of Buchenwald concentration camp hide a Polish child from the SS guards, hoping that the advance of the American forces will set them free.",7.2,100 min,Not Rated,812,
White Soldier,tt3952300,2014 TV Movie,"Drama, War","Director:, Erick Zonca, | ,     Stars:, Abraham Belaga, , Emile Berling, , Mike N'Guyen, , Kool Shen","A muggy Saigon, late 1945. Stationed at a military camp in French Indochina, two young men--Robert and André--become close friends as they share the boredom and excitement of waiting for ...                See full summary »",6.3,146 min,,173,
Air Cadet,tt0043270,1951,"Biography, Drama, War","Director:, Joseph Pevney, | ,     Stars:, Stephen McNally, , Gail Russell, , Alex Nicol, , Richard Long",A group of cadets have assorted problems at the U.S. Air Force Pilot Training Academy.,5.6,94 min,Approved,162,
Gelibolu,tt0450426,2005,"Documentary, History, War","Director:, Tolga Örnek, | ,     Stars:, Zafer Ergin, , Demetri Goritsas, , Jeremy Irons, , Sam Neill","The Allied invasion of and campaign in Gallipoli, Turkey, during World War 1.",7.4,114 min,,1975,
Sharpe: The Legend,tt0295600,1997 Video,"Drama, War","Director:, Paul Wilmshurst, | ,     Stars:, Sean Bean, , Simón Andreu, , David Ashton, , Féodor Atkine","An overview of Richard Sharpe's career, from being raised in the ranks, to the battle at Waterloo, as depicted by fellow rifleman, Cooper.",7.8,90 min,,546,
The Next of Kin,tt0035121,1942,"Drama, Mystery, Thriller","Director:, Thorold Dickinson, | ,     Stars:, Mervyn Johns, , John Chandos, , Nova Pilbeam, , Reginald Tate","Wartime propaganda piece giving the warning ""Be like Dad, Keep Mum"". A gossipy housewife is overheard talking about what her son is doing by a Nazi spy.",6.8,102 min,Approved,283,
Time Commanders,tt0386245,2003–2016,"Documentary, Action, History","Stars:, Lynette Nusbacher, , Eddie Mair, , David McAlister, , Richard Hammond","Each week four contestants come together as a team to recreate a historical battle via computer simulator. With two of the group playing generals with an overview of the battlefield, the ...                See full summary »",8.5,45 min,,201,
Rogues' Regiment,tt0040744,1948,"Action, Adventure, Mystery","Director:, Robert Florey, | ,     Stars:, Dick Powell, , Märta Torén, , Vincent Price, , Stephen McNally","A post World War 2, US Army agent is assigned to join the Foreign Legion in search of high ranking Nazi war criminal who may have also enlisted.",6.5,86 min,Passed,187,
"The Tulse Luper Suitcases, Part 2: Vaux to the Sea",tt0408281,2004,"Adventure, Biography, Comedy","Director:, Peter Greenaway, | ,     Stars:, JJ Feild, , Roger Rees, , Ana Torrent, , Nur Al Levi","Tulse Luper is a 20th century everyman whose collection of 92 suitcases intersects with every person, event and movement in history. Here in the second of a three part story, we find him ...                See full summary »",7.0,108 min,,645,
Killing Hitler,tt0360715,2003 TV Movie,"Documentary, Drama, War","Director:, Jeremy Lovering, | ,     Stars:, Peter McDonald, , Kate Ashfield, , Kenneth Cranham, , Keith Allen","A drama-documentary about Operation Foxley, a 1944 British plan to assassinate Adolf Hitler.",6.5,90 min,,226,
Secrets of SEAL Team Six,tt1969126,2011 TV Movie,"Documentary, War","Stars:, Marc Ambinder, , John Gresham, , Richard Marcinko, , Chris McKinley","The government operatives of SEAL TEAM VI have existed under the radar for three decades, until now.",7.5,44 min,,78,
Great Escape: The Untold Story,tt0373873,2001 TV Movie,"Documentary, Drama, War","Director:, Steven Clarke, | ,     Stars:, Derek Jacobi, , Connor Williams, , Richard Campbell, , Mark Wainwright","The Stalag Luft III was a prison camp on Germany's border with Poland. It held 10,000 Allied airmen of all nationalities during the Second World War, and was escape proof. But for Allied ...                See full summary »",7.2,60 min,,79,
Green Eyes,tt0074590,1977 TV Movie,"Drama, War","Director:, John Erman, | ,     Stars:, Paul Winfield, , Rita Tushingham, , Jonathan Goldsmith, , Victoria Racimo",Disillusioned Vietnam veteran Lloyd Dubeck travels back to Southeast Asia in search among thousands of war orphans for the son he left behind.,7.2,100 min,,189,
Blockade,tt0826039,I) (2006,"Documentary, History, War","Director:, Sergey Loznitsa",The city of Leningrad and the blockade during the Second World War. No words. No music. Only sounds and black and white images of a dying city.,7.4,52 min,Not Rated,689,
The Knights of the Quest,tt0240659,2001,"Adventure, Drama, History","Director:, Pupi Avati, | ,     Stars:, Edward Furlong, , Raoul Bova, , Thomas Kretschmann, , Marco Leonardi","In 1271, five young knights journey to Thebes in Greece to recover the Sacred Shroud and deliver it back to France and into the hands of the royal family.",5.4,147 min,,563,
Return of the 18 Bronzemen,tt0073622,1976,"Action, Adventure, War","Director:, Joseph Kuo, | ,     Stars:, Carter Wong, , Polly Ling-Feng Shang-Kuan, , Peng Tien, , Mei-Yi Chang","The reigning Qing Emperor dies and his fourth son changes his father's will to his favor and becomes the new emperor. He disguises himself as a commoner, and becomes a disciple in the Shaolin Temple in order to become a kung fu master.",6.0,93 min,,228,
The Lion Has Wings,tt0031575,1939,"Drama, War","Directors:, Adrian Brunel, , Brian Desmond Hurst, , Michael Powell, , Alexander Korda, | ,     Stars:, Merle Oberon, , Ralph Richardson, , June Duprez, , Flora Robson","A look at the current might of the Royal Air Force. Place - Great Britain, time - two months after the start of World War ll.",5.7,76 min,Approved,741,
Im toten Winkel - Hitlers Sekretärin,tt0311320,2002,"Documentary, Biography, War","Directors:, André Heller, , Othmar Schmiderer, | ,     Star:, Traudl Junge","Documentary featuring interview footage with Traudl Junge, one of Hitler's personal secretaries during WWII.",7.3,90 min,PG,1769,"376,886"
