Title,IMDb ID,Release Year,Genre,Cast,Synopsis,Rating,Runtime,Certificate,Number of Votes,Gross Revenue
Boonie Bears: To the Rescue,tt3564806,2014,"Animation, Action, Adventure","Directors:, Leon Ding, , Fuyuan Liu, , Paulette Victor-Lifton, | ,     Stars:, Rick Jay Glen, , Siobhan Lumsden, , Paul 'Maxx' Rinehart, , Toni Thompson","The story starts when two boxes are switched mistakenly during a car accident, in the middle of a stormy night. Logger Vick retrieves a suitcase from the scene of the accident and reveals ...                See full summary »",4.6,95 min,,270,
The Zula Patrol,tt0478960,2005–2012,"Animation, Adventure, Comedy","Stars:, Karen Strassman, , Frank Welker, , Tress MacNeille, , Nancy Cartwright","A wacky fun-filled show about a group of aliens who travel the galaxies exploring and getting in and out of danger, all the while teaching young kids ages pre-school through second grade ...                See full summary »",6.9,28 min,TV-Y7,138,
G.I. Joe: Sigma 6,tt0478074,2005–2006,"Animation, Action, Adventure","Stars:, Eric Stuart, , Michael Sinterniklaas, , Scott Rayow, , Amy Birnbaum","G.I. Joe has been the Real American Hero for over twenty years, and is now jumping into the 21st Century with both feet forwards. Showing in half hour blocks, the producers promise a solid ...                See full summary »",4.7,30 min,TV-Y7-FV,348,
.hack//SIGN,tt0361140,2002–2003,"Animation, Action, Adventure","Stars:, Megumi Toyoguchi, , Kazuhiro Nakata, , Kaori Nazuka, , Amanda Winn Lee","A strange boy named Tsukasa appears in the online video game ""The World"". He claims to be alive, and without a computer.",6.8,25 min,TV-14,1375,
The Mouse and His Child,tt0076416,1977,"Animation, Adventure, Drama","Directors:, Charles Swenson, , Fred Wolf, | ,     Stars:, Peter Ustinov, , Cloris Leachman, , Sally Kellerman, , Andy Devine","Adaptation of Russell Hoban's novel about two mechanical toy mice, and their quest to become ""self-winding"".",6.8,83 min,G,509,
Lucky Luke: Ballad of the Daltons,tt0077204,1978,"Animation, Comedy, Family","Directors:, René Goscinny, , Henri Gruel, , Morris, , Pierre Watrin, | ,     Stars:, Roger Carel, , Georges Atlas, , Daniel Ceccaldi, , Jacques Balutin","A wandering cowboy watches over formidable bandits who, to touch an inheritance, must eliminate the members of the jury who sentenced their uncle.",6.9,82 min,Not Rated,2086,
The Condor,tt0993750,2006 Video,"Animation, Action, Adventure","Director:, Steven E. Gordon, | ,     Stars:, Wilmer Valderrama, , Maria Conchita Alonso, , Kathleen Barr, , Mary Elizabeth McGlynn","After his parents are murdered and his legs crippled, Tony Valdez uses their technology and becomes a skateboarding superhero.",4.7,74 min,Not Rated,362,
Creature Comforts,tt0099317,1989,"Animation, Short, Comedy","Director:, Nick Park, | ,     Star:, Julie Sedgewick",A humourous and thought provoking view of what animals in zoos might be thinking about their captivity and surroundings.,7.7,5 min,TV-G,6741,
Jack and the Beanstalk,tt0061830,1967 TV Movie,"Animation, Family, Fantasy","Director:, Gene Kelly, | ,     Stars:, Gene Kelly, , Bobby Riha, , Ted Cassidy, , Marian McKnight",A retelling of the popular fairy tale that mixes live action and animation.,6.8,51 min,,340,
Family Guy: Back to the Multiverse,tt2562694,2012 Video Game,"Animation, Action, Adventure","Director:, Marc Vulcano, | ,     Stars:, Seth MacFarlane, , Alex Borstein, , Seth Green, , Mila Kunis",Stewie and Brian attempt to foil Bertram by traveling to different universes and thwart his plans to raise armies there.,6.7,,M,571,
The Land Before Time XII: The Great Day of the Flyers,tt0933064,2006 Video,"Animation, Adventure, Comedy","Director:, Charles Grosvenor, | ,     Stars:, John Ingle, , Nick Price, , Aria Noelle Curzon, , Rob Paulsen","Fun takes flight with prehistoric pals Littlefoot, Cera, Petrie, Spike and Ducky in this all-new soaring adventure.",5.8,81 min,G,1794,
"It's Christmastime Again, Charlie Brown",tt0104534,1992 TV Short,"Animation, Short, Comedy","Director:, Bill Melendez, | ,     Stars:, Jamie E. Smith, , John Christian Graas, , Marnette Patterson, , Mindy Ann Martin",The Peanuts gang prepares for the holidays in their own unique ways.,6.9,23 min,TV-G,2840,
The Land Before Time IX: Journey to Big Water,tt0345543,2002 Video,"Animation, Adventure, Comedy","Director:, Charles Grosvenor, | ,     Stars:, John Ingle, , Kenneth Mars, , Miriam Flynn, , Thomas Dekker","Littlefoot befriends with a mysterious, fun-loving dolphin-like creature named Mo, who is trapped in ""new water"" caused by heavy rain. The gang then goes on an adventure to the ""big water"" to bring Mo home.",5.6,71 min,G,2768,
The Secret Adventures of Tom Thumb,tt0108069,1993,"Animation, Adventure, Drama","Director:, Dave Borthwick, | ,     Stars:, Nick Upton, , Deborah Collard, , Frank Passingham, , John Schofield",A boy born the size of a small doll is kidnapped by a genetic lab and must find a way back to his father in this inventive adventure filmed using stop motion animation techniques. Tom meets...                See full summary »,7.3,60 min,Unrated,1585,"69,870"
The Little Lulu Show,tt0242213,1995–1999,"Animation, Comedy, Family","Stars:, Ajay Fry, , Dawn Ford, , Jane Woods, , Tracey Ullman","Little Lulu is the first-ever animated stand-up comic. Her best friend Annie is always there for her, and Lulu always has arguments with Tubby and the boys in his club. They are always ...                See full summary »",7.2,25 min,TV-Y,758,
Lessons Learned,tt3518082,2014,"Animation, Short, Adventure","Director:, Toby Froud, | ,     Stars:, Bryonie Arnold, , David Skelly, , Brandie Sylfae, , William Todd-Jones","Lessons Learned is a live-action short puppet film. In the story, a boy is surprised by special treatment on this year's annual birthday visit with his grandfather. Instead of the regular ...                See full summary »",6.5,16 min,,209,
Space Brothers,tt2267446,2012–2014,"Animation, Comedy, Sci-Fi","Stars:, Miyuki Sawashiro, , Hiroaki Hirata, , Kenichiro Ohashi, , Yûko Sanpei","One evening two brothers see what appears to be a UFO in the sky. Whether or not that was the case becomes irrelevant, but it does spark an interest in space and the two brothers make a ...                See full summary »",8.2,24 min,TV-14,526,
Winnie-the-Pooh,tt0211729,1969,"Animation, Short, Comedy","Director:, Fyodor Khitruk, | ,     Stars:, Evgeniy Leonov, , Iya Savvina, , Vladimir Osenev",A Soviet version of Winnie-the-Pooh. His first adventure is a desperate attempt to get to honey in a bee hollow. He is ready to take decisive action.,8.2,11 min,,4544,
Wish Kid,tt0101237,1991,"Animation, Comedy, Fantasy","Stars:, Macaulay Culkin, , Quinn Culkin, , Paul De La Rosa, , Paul Haddad","""WishKid"" was a Saturday morning animated series created to play off the success of pre-teen movie star Macaulay Culkin (of Home Alone). Nick McClary owned a magic baseball glove which, if ...                See full summary »",5.7,30 min,TV-Y,156,
The Caillou Gets Grounded Movie,tt5849350,2016,"Animation, Adventure, Comedy","Director:, Ryan Austin, | ,     Stars:, Isaac Anderson, , Ryan Austin, , Brendan Barney, , David",When caillou wants to face the entire world he does not want to get grounded,6.0,90 min,Unrated,116,
The Slim Shady Show,tt0388423,2001 Video,"Animation, Comedy","Directors:, Mark Brooks, , Peter Gilstrap, | ,     Stars:, Mark Brooks, , Eminem, , Peter Gilstrap, , Janet Ginsburg","Slim Shady, along with his friends, Ken Kaniff, Marshall, Big D and others, go through wicked adventures across Detroit.",5.5,55 min,Unrated,812,
The Guava Juice Show,tt16959960,2021– ,"Animation, Adventure, Comedy","Stars:, Roi Fabito, , Adrian Petriw, , Bethany Brown, , Brian Drummond","This series follows the amazing adventures of 14-year-old Roi and his best friends, plucky teenager Jenny and fretful, safety-first Guava, as they work at a mysterious curio shop and travel throughout the multiverse in a magical bathtub.",8.3,,TV-Y7,28,
Genocidal Organ,tt3615160,2017,"Animation, Sci-Fi","Director:, Shûkô Murase, | ,     Stars:, Josh Grelle, , Ian Sinclair, , Clifford Chapin, , Joel McDonald","Set in a time when Sarajevo was obliterated by a homemade nuclear device, the story reflects a world inundated with genocide. An American man by the name of John Paul seems to be ...                See full summary »",6.4,115 min,TV-MA,1011,
Onegai My Melody,tt0983977,2005–2006,"Animation, Comedy, Fantasy","Stars:, Aoi Yûki, , Sarah Hauser, , Yukari Kokubun, , Rei Sakuma","Kuromi, an escaped prisoner from Mari Land, has the Melody Key, an artifact with dream-corrupting powers, and she and her partner Baku have plans to gather 100 black notes to revive the Spirit of Dark Power.",8.3,,,78,
Doraemon: Nobita and the Legend of the Sun King,tt1147513,2000,"Animation, Adventure, Comedy","Director:, Tsutomu Shibayama, | ,     Stars:, Nobuyo Ôyama, , Noriko Ohara, , Michiko Nomura, , Kaneta Kimotsuki","Doraemon, Nobita, Shizuka, Gian, and Suneo hear the legend of the Sun King and try to find him. Along the way they meet Dakidaki, a geeky girl who offers to help them out. With the help of ...                See full summary »",7.1,93 min,TV-Y7-FV,789,
House of Five Leaves,tt1710529,2010– ,"Animation, Drama, History","Stars:, Takahiro Sakurai, , Daisuke Namikawa, , Yûya Uchida, , Masaya Takatsuka","Timid samurai Akitsu Masanosuke becomes involved with the group ""Five Leaves"" after becoming the bodyguard for their mysterious, yet charismatic leader Yaichi.",7.6,23 min,TV-14,591,
The Ripping Friends,tt0290117,2001–2002,"Animation, Comedy","Stars:, Mike MacDonald, , Michael Kerr, , Merwin Mondesir, , Mark Dailey",The misadventures of a quartet of muscleheaded superheroes.,6.3,30 min,TV-PG,491,
Bunyan and Babe,tt0331314,2017,"Animation, Adventure, Comedy","Director:, Louis Ross, | ,     Stars:, John Goodman, , Jeff Foxworthy, , Kelsey Grammer, , Johnny Orlando","Travis and Whitney visit their grandparents and stumble upon the evil plan of a greedy land developer. Travis falls through a magical portal which transports him to the world of American hero, Paul Bunyan and his pet ox, Babe.",4.8,84 min,PG,413,
Azur Lane: Slow Ahead!,tt13084120,2021– ,"Animation, Comedy, Romance","Stars:, You Taichi, , Nozomi Yamane, , Maria Naganawa, , Rika Abe",This is a slightly peculiar world where the shipgirls live in. A lively and enjoyable school life for girls from different factions will begin at the naval port of Azur Lane. Living out ...                See full summary »,7.0,,,77,
Izzie's Way Home,tt5667482,2016,"Animation, Adventure","Director:, Sasha Burrow, | ,     Stars:, Bonnie Dennison, , Tori Spelling, , Zack Ward, , Dawn Richard","A constantly picked-on aquarium fish escapes her yacht home, unaware of the dangers that await her in the open ocean. With the help of other misfit sea creatures, she learns not only how to...                See full summary »",1.5,74 min,Not Rated,413,
One Small Step,tt8783042,2018,"Animation, Short, Adventure","Directors:, Andrew Chesworth, , Bobby Pontillas","TAIKO Studios presents the story of Luna, a Chinese American girl who dreams of becoming an astronaut.",7.4,8 min,Not Rated,2856,
Chhota Bheem aur Hanuman,tt6417854,2012,Animation,"Director:, Rajiv Chilaka, | ,     Stars:, Jigna Bhardwaj, , Rupa Bhimani, , Vatsal Dubey, , Rajesh Kava","Makhichoos, who hates Diwali, and the evil witch release a demon with the intention of teaching Bheem a lesson and building a kingdom. After they kidnap Indumati, Hanuman joins Bheem to help save her.",7.9,67 min,,61,
Krish Trish and Baltiboy: Face Your Fears,tt8672310,2017,Animation,"Director:, Tilak Shetty, | ,     Stars:, Deepak Chachra, , Smita Malhotra, , Tarun Ratnani","In three tales about fear, a baby elephant gets captured by a circus, two boys enter a haunted house and a parrot faces his fear of flying.",7.4,65 min,TV-G,129,
Alfred J. Kwak,tt0098737,1989–1991,"Animation, Adventure, Drama","Stars:, Ryan van den Akker, , Jarmo Koski, , Frits Lambrechts, , Herman van Veen","After a horrific car accident takes the lives of his parents and siblings, a young duckling is raised by his considerate uncle to be good and responsible; meanwhile, his schoolmate Dolf slowly becomes seduced by fascism.",7.8,25 min,,2525,
Dragon Half,tt0106769,1993– ,"Animation, Short, Comedy","Stars:, Amanda Winn Lee, , Paul Sidello, , Andy McAvin, , Brett Weaver",Mink is the love-child of a dragon and a dragon-slayer. Mink and her friends have very weird adventures on Mink's quest to be human. The story is unique because the art style constantly ...                See full summary »,7.2,53 min,Not Rated,482,
The New Fred and Barney Show,tt0299356,1979,"Animation, Comedy, Family","Stars:, Henry Corden, , Mel Blanc, , Barney Phillips, , Janet Waldo","Just when you thought TV was finally ""civilized,"" it's back to the Stone Ages for a brand new series featuring the entire Flintstone gang! Join the fun in the town of Bedrock with this ...                See full summary »",7.0,,TV-G,113,
Fuuka,tt6422976,2017,"Animation, Comedy, Drama","Stars:, Aaron Dismuke, , Ricco Fajardo, , Jeannie Tirado, , Jill Harris","When introvert Yuu Haruna transfers to a school in Tokyo, his dull life takes a sharp turn when Fuuka Akitsuki brings music into his world.",6.3,24 min,TV-14,710,
Five Thirty Five,tt7353234,2017,"Animation, Short","Director:, Alex Dunford",Add a Plot,6.6,5 min,,8,
Mighty Thor,tt0156221,1966,"Animation, Action, Fantasy","Stars:, Bernard Cowan, , Don Mason, , Claude Rae, , Len Carlson",The contemporary adventures of the Norse god of thunder and lightning.,6.5,,TV-Y7-FV,766,
Muumi ja punainen pyrstötähti,tt1606636,2010,"Animation, Adventure, Family","Director:, Maria Lindberg, | ,     Stars:, Max von Sydow, , Alexander Skarsgård, , Stellan Skarsgård, , Mads Mikkelsen","One day Moomintroll notices that something strange has happened in the Moomin Valley - everything is grey; not just the sky and the river, but the trees, the ground, the Moominhouse, too! ...                See full summary »",6.0,75 min,TV-PG,601,
Poochie,tt0808423,1984 TV Movie,"Animation, Comedy, Family","Director:, Kazuo Terada, | ,     Stars:, Jennifer Darling, , Ellen Gerstell, , Katie Leigh, , Neil Ross","Poochie, a little pink dog who runs a newspaper advice column for her owner, receives a letter from a little boy who has literally lost his father in Cairo, Egypt. Poochie and her robotic ...                See full summary »",8.1,23 min,Unrated,41,
Perman,tt1661629,1967–1968,"Animation, Action, Adventure","Stars:, Katsue Miwa, , Yôko Kuri, , Hiroshi Ôtake, , Yoshihisa Kamo","Mitsuo encountered Superman,an alien who is a part of a federation who tries to maintain peace in the galaxy.",7.3,30 min,TV-Y7,616,
The Dagger of Kamui,tt0088983,1985,"Animation, Action, Adventure","Director:, Rintarô, | ,     Stars:, Hiroyuki Sanada, , Mami Koyama, , Tarô Ishida, , Yuriko Yamamoto","An orphan named Taro killed who Tein-Hei told her was the killer of his family. Taro found out, years later that Tein-Hei is the true killer and the man he killed was his father. Taro's ...                See full summary »",6.9,132 min,Not Rated,751,
Digimon Ghost Game,tt15400650,2021–2023,"Animation, Action, Adventure","Stars:, Mutsumi Tamura, , Miyuki Sawashiro, , Yû Kobayashi, , Naoto Takenaka",It is the ninth anime series in the Digimon franchise. This series has a darker tone than prior Digimon anime series and is the first series to utilize the horror genre. Story follows Hiro ...                See full summary »,6.5,,,117,
P. King Duckling,tt6403002,2016– ,"Animation, Family","Stars:, Marc Thompson, , Courtney Shaw, , Benjie Randall, , Darren Dunstan","P. King Duckling is an animated comedy series that follows the adventures of a friendly but slightly hapless duck P. King and his two best friends, Wombat and Chumpkins, as they find hilarious and creative ways to overcome challenges.",5.9,,TV-Y,36,
Mobile Suit Gundam III: Encounters in Space,tt0159511,1982,"Animation, Action, Drama","Directors:, Osamu Sekita, , Yoshiyuki Tomino, , Yoshikazu Yasuhiko, | ,     Stars:, Tôru Furuya, , Shûichi Ikeda, , Hirotaka Suzuoki, , Yô Inoue","Amuro Ray and the rest of the White Base crew, now denominated the 13th Autonomous Corps, return to outer space to support the rest of the Earth Federation forces for the decisive battle ...                See full summary »",7.6,144 min,,1361,
Video Power,tt0165600,1990–1992,"Animation, Family, Game-Show","Stars:, Stivi Paskoski, , Terry Lee Torok, , John Novak, , Richard Newman",Video power was a 1990 early teens morning show hosted by Johnny Arcade who provided news and hints on video games and also included a cartoon series called The Power Team. After the first season it became a young teens game show.,7.2,30 min,TV-Y7,116,
Monster Island,tt6269658,2017,"Animation, Adventure, Comedy","Director:, Leopoldo Aguilar, | ,     Stars:, Johnny Rose, , Katie Leigh, , Fiona Hardingham, , Jenifer Beth Kaplan",When young Lucas finds out he's not really a human; the news changes his whole world. Especially since his first monster transformation happened in front of the most popular kids at school!,4.8,80 min,,795,
Brave Little Tailor,tt0029943,1938,"Animation, Short, Comedy","Directors:, Burt Gillett, , Bill Roberts, | ,     Stars:, Walt Disney, , Marcellite Garner, , Eddie Holden","Inspired by the Grimm's fairy tale, this classic 1938 Mickey cartoon finds our hero (voiced by Walt Disney) battling a hilariously huge ""problem.",7.6,9 min,Approved,3150,
Garfield in Disguise,tt0279830,1985 TV Short,"Animation, Short, Adventure","Director:, Phil Roman, | ,     Stars:, Lorenzo Music, , Thom Huge, , Gregg Berger, , C. Lindsay Workman","When Garfield and Odie are out trick-or-treating, they end up at a haunted house.",8.1,25 min,Not Rated,2085,
2.43 Seiin Koukou Danshi Volley Bu,tt13286958,2021,"Animation, Drama, Sport","Stars:, Zach Aguilar, , Zeno Robinson, , Stephen Fu, , David Matranga","Kimichika Haijima was a strong junior high school volleyball team member. After getting into trouble with the team, he moved to his mother's hometown and reunites with his childhood friend, Yuni Kuroba.",5.9,,,345,
Thomas & Friends: King of the Railway,tt2641678,2013 Video,"Animation, Adventure, Comedy","Director:, Rob Silvestri, | ,     Stars:, Mark Moraghan, , David Bedella, , Jules de Jongh, , Jonathan Forbes","Thomas discovers mysteries of the past and must help a new friend, save a ruined castle and may even find some treasure when Sir Robert Norramby comes to the Island of Sodor.",6.3,62 min,TV-G,309,
The First Snow of Winter,tt0197467,1998,"Animation, Short, Adventure","Director:, Graham Ralph, | ,     Stars:, Miriam Margolyes, , Dermot Morgan, , Kate Sachs, , Sorcha Cusack","Sean is a little duck with a big problem. Due to a mishap with a jet aircraft Sean misses the annual migration South and has to face the winter alone. However, he is befriended by a water ...                See full summary »",7.2,28 min,G,406,
Transformers: The Headmasters,tt0127402,1987–1988,"Animation, Action, Adventure","Stars:, Hideyuki Hori, , Masato Hirano, , Ryôichi Tanaka, , Ikuya Sawaki",With the aid of the Headmasters the mighty Cybertrons (Autobots) continue to wage war against their evil counterparts the Destrons (Decepticons). But with Convoy (Optimus Prime) now gone can the Cybertrons win?,6.9,30 min,,773,
Puss in Boots,tt0202536,1999,Animation,"Director:, Phil Nibbelink, | ,     Stars:, Kevin Dorsey, , Dan Haggerty, , Judge Reinhold, , Vivian Schilling",Handsome Gunther is a young man with only one possession... a walking and talking cat! This crazy Puss is the cleverest creature in the Kingdom and he's determined to make Gunther into a ...                See full summary »,5.5,75 min,,116,
Mickey's Tale of Two Witches,tt15470224,2021 TV Movie,"Animation, Action, Adventure","Director:, Jeff Gordon, | ,     Stars:, Bret Iwan, , Kaitlyn Robrock, , Daniel Ross, , Tress MacNeille","On Halloween, Mickey tells Pluto a story about two witches-in-training, Minnie the Wonderful and Daisy Doozy, who must pass four tests to graduate from the Witch Academy in Happy Haunt Hills.",6.1,47 min,TV-Y,157,
Doug Unplugs,tt11690802,2020– ,"Animation, Family","Stars:, Brandon James Cienfuegos, , Kyrie Mcalpin, , Eric Bauza, , Becky Robinson",This is followed by a young robot named Doug.,7.0,23 min,TV-Y,86,
The New Prince of Tennis,tt2172653,2012– ,"Animation, Sport","Stars:, Ryan Colt Levy, , Jacob Hopkins, , Samuel Drake, , Richard Barcenas",Add a Plot,6.7,23 min,,131,
Puni Puni Poemy,tt0368185,2001,"Animation, Short, Comedy","Stars:, Cynthia Martinez, , Brett Weaver, , Monica Rial, , Luci Christian","This is a 2-part OAV spin off of the Japanese anime series ""Excel Saga"". Shinichi Watanabe returns to deliver some of the most outrageous, outlandish, series that parodies the magic girl ...                See full summary »",7.1,30 min,TV-MA,472,
Little & Big Monsters,tt6243472,2009 Video,Animation,"Director:, Everton Rodrigues, | ,     Stars:, Paulo Avila, , Sidney Cesar, , Adna Cruz, , Francisco Freitas","When one of their experiments goes wrong, two wacky scientists (who are also incredible monster hunters) are forced to put their monster hunting skills to the test. Together with two ...                See full summary »",1.1,45 min,F,225,
Here Comes Garfield,tt0166218,1982 TV Short,"Animation, Short, Adventure","Director:, Phil Roman, | ,     Stars:, Lorenzo Music, , Sandy Kenyon, , Henry Corden, , Hal Smith","The first TV special starring the rotund comic strip staple Garfield the Cat. Here, he and his dull-witted canine cohort Odie end up at the pound.",7.7,24 min,Not Rated,852,
Doomed Megalopolis,tt0337283,1991– ,"Animation, Fantasy, Horror","Stars:, Peter Marinker, , Milton James, , Yôko Asagami, , Clifton Wells","The plot concerns a spiritual battle being waged within the capital of Tokyo during the turn of the 20th century. In 1908, Japan is undergoing an enormous process of industrial renovation ...                See full synopsis »",6.1,47 min,,326,
Attack of the Demons,tt10567388,2019,"Animation, Horror","Director:, Eric Power, | ,     Stars:, James Hill, , Lauren Hill, , Katie Maguire, , Jake Merritt","The year is 1994 - For centuries, a demonic cult has been plotting the destruction of mankind. When a small Colorado town is overrun by a legion of mutating demons, three non-demon hunter ...                See full summary »",5.8,75 min,,188,
The Adventures of Timmy the Tooth,tt0111872,1995,"Animation, Adventure, Family","Stars:, Cheryl Blaylock, , Greg Ballora, , Phil Baron, , Kevin Carlson","This show was about the adventures of a talking tooth named Timmy and all his friends of Flossmore Valley as they go on adventures using their imaginations, which would usually have Timmy ...                See full summary »",7.4,,TV-Y,87,
Tenkuu Danzato Skelter Heaven,tt4085894,2004 Video,"Animation, Short, Action","Director:, Yoshiteru Sato, | ,     Stars:, Yukitugu Miyoshi, , Megumi Nasu, , Hideyuki Tanaka, , Shizuka Itô","After the appearance of an unknown creature in the middle of Tokyo, the special force guided by Otsuya Funagai starts to fight against the threat. But one of the pilots, girl called Rin Ichikawa may jeopardize the mission.",1.9,19 min,,647,
The Simpsons Meet the Bocellis in Feliz Navidad,tt24082346,2022,"Animation, Short","Director:, David Silverman, | ,     Stars:, Dan Castellaneta, , Julie Kavner, , Nancy Cartwright, , Yeardley Smith",The Simpsons meet the Bocelli's as they unwrap their presents.,5.5,3 min,TV-G,587,
Dog Trouble,tt0034657,1942,"Animation, Short, Comedy","Directors:, Joseph Barbera, , William Hanna, , Rudolf Ising, , Michael Lah, | ,     Stars:, Billy Bletcher, , William Hanna, , Harry Lang, , Jack Sabel",Tom and Jerry put their adversarial relationship on hold after their cat-and-mouse shenanigans awaken a sleeping bulldog.,7.7,8 min,Approved,1464,
The Great Warrior Wall,tt10340028,2019– ,"Animation, Action, Adventure",,"The main character of Seya Wolf is a wolf raised up by herbivores. The adventure starts with his pure mind of being the hero who can save the world by summoning giant warriors, but he has unconsciously involved in some huge conspiracies...",8.3,14 min,,22,
Tôkyô magunichûdo 8.0,tt1440068,2009,"Animation, Drama","Stars:, Satomi Hanamura, , Yumiko Kobayashi, , Christel Takigawa, , Monica Rial","An apocalyptic look at the possibility of an earthquake of magnitude 7 or greater striking the Tokyo area. Mirai, a middle school freshman girl who goes to Tokyo's artificial Odaiba Island ...                See full summary »",7.8,23 min,TV-14,1752,
Pinocchio in Outer Space,tt0186449,1965,"Animation, Adventure, Family","Director:, Ray Goossens, | ,     Stars:, Peter Lazer, , Arnold Stang, , Jess Cain, , Conrad Jameson","Pinocchio must prove himself as a real boy when he takes off to Mars with Nurtle in the capture of Astro, a flying killer space whale.",5.7,71 min,Approved,287,
Hollyrock-a-Bye Baby,tt0107126,1993 TV Movie,"Animation, Comedy, Family","Director:, William Hanna, | ,     Stars:, Charlie Adler, , Michael Bell, , Charlie Brill, , Ruth Buzzi","Taking place after I Yabba-Dabba Do! (1993), the Flintstones and the Rubbles find out their children, Pebbles and Bamm Bamm, are soon-to-become parents.",6.4,90 min,Not Rated,384,
Eiga Odd Taxi: In the Woods,tt16609250,2022,"Animation, Mystery, Thriller","Director:, Baku Kinoshita, | ,     Stars:, Natsuki Hanae, , Riho Iida, , Ryohei Kimura, , Kappei Yamaguchi","The story follows Odokawa, a lonely and eccentric 41-year-old taxi driver and his customers.",6.1,128 min,,128,
One Man Band,tt0479113,2005,"Animation, Short, Comedy","Directors:, Mark Andrews, , Andrew Jimenez",Two buskers engage in a petty feud over a child's donation.,7.6,4 min,G,16582,
Knights of the Zodiac,tt6400608,2003–2004,"Animation, Action, Adventure","Stars:, Scott McCord, , Martin Roach, , Maurice Dean Wint, , George Buza","Several warriors known as 'Saints' have in their possessions a unique cloth, must protect a goddess as she tries to keep Earth from being destroyed, in this censored version of 'Saint Seiya'.",8.6,22 min,,292,
Superman: The Last Son of Krypton,tt0177267,1996 TV Movie,"Animation, Action, Adventure","Directors:, Curt Geda, , Scott Jeralds, , Dan Riba, , Bruce Timm, | ,     Stars:, Tim Daly, , Dana Delany, , Clancy Brown, , Malcolm McDowell",The last survivor of the dead planet Krypton uses his amazing powers to defend people of his adopted world Earth.,7.6,64 min,TV-PG,3159,
After War Gundam X,tt0159183,1996,"Animation, Action, Adventure","Stars:, Isshin Chiba, , Wataru Takagi, , Kazuya Nakai, , Kotono Mitsuishi","After the colonies crash into the Earth, the few surviving communities are preyed on by those few who retain technology. A scrappy young boy is hired to rescue a girl from one of these ...                See full summary »",7.2,30 min,Not Rated,307,
DearS,tt1019037,2004–2005,"Animation, Comedy, Drama","Stars:, Megan Hollingshead, , Sam Riegel, , Taliesin Jaffe, , Karen Strassman","Aliens girls who crash land on Earth, try to keep the fact that they are slaves a secret by forming a peaceful friendship and homestay program with humanity. This begins to change when one boy meets a certain unusual DearS.",6.2,24 min,Unrated,485,
Starters,tt3776674,2013– ,"Animation, Comedy, Drama","Stars:, Dane Powroznik, , Jacob Love",A group of Starter Pokémon attempt to live in the dysfunctional world around them.,7.6,45 min,Not Rated,58,
My Roommate Is a Cat,tt9522316,2019– ,"Animation, Comedy, Drama","Stars:, Kenshô Ono, , Haruka Yamazaki, , Austin Tindle, , Jad Saxton",A shy novelist and a stray cat describe the happiness of living together from both points of view.,7.7,24 min,TV-14,798,
Harry & Bunnie,tt7533310,2016– ,"Animation, Adventure, Comedy","Stars:, Michelle Kay, , Hashir Haizal Hailmi, , Yvonne Chong","Meet Harry, a boy who dreams of becoming a great magician. However, his obnoxious rabbit named Bunnie stole his magic wand and constantly humiliated him. They start a rivalry.",5.4,21 min,,48,
Key: The Metal Idol,tt0122129,1994–1997,"Animation, Drama, Fantasy","Stars:, Junko Iwao, , Miki Nagasawa, , Hiroshi Yanaka, , Toshiyuki Morikawa","Tokiko ""Key"" Mima's is a completely human looking robot that lives in a farming valley in present day Japan. Her grandfather has just died in an ""accident"". He makes a tape recording ...                See full summary »",7.0,,TV-14,327,
Black Lagoon Omake,tt5659050,2009–2010,"Animation, Action, Comedy","Stars:, Megumi Toyoguchi, , Mami Koyama, , Daisuke Namikawa, , Michie Tomizawa",A series of comical shorts the Black Lagoon gang takes part in.,6.3,,,260,
The Field Mouse,tt0033597,1941,"Animation, Short","Director:, Hugh Harman, | ,     Stars:, Mel Blanc, , St. Luke's Episcopal Church Choristers, , Frank Elmquist, , Martha Wentworth",A little mouse and his grandfather are stuck inside a farm tractor.,6.4,9 min,Approved,147,
Ghosthunters: On Icy Trails,tt3711622,2015,"Animation, Adventure, Comedy","Director:, Tobi Baumann, | ,     Stars:, Anke Engelke, , Milo Parker, , Bastian Pastewka, , Karoline Herfurth","They couldn't be more different, the members of the trio that unite in the fight against an Ancient Ice Ghost (AIG): Tom, an easily-scared boy; Hetty, a professional ghosthunter; and ...                See full summary »",5.3,99 min,PG,974,
Ejen Ali: The Movie,tt9020536,2019,"Animation, Action, Adventure","Director:, Muhammad Usamah Zaid, | ,     Stars:, Altimet, , Amir Bamer, , Fadhli, , Abu Shafian Abd Hamid","After being accidentally recruited as a spy, 12-year-old Ejen Ali has now grown to embrace his role in secret agency Meta Advance Tactical Agency (MATA) to protect the futuristic city of Cyberaya from outside threats.",8.0,97 min,TV-G,1244,
The Buzz on Maggie,tt0450208,2005–2006,"Animation, Comedy, Family","Stars:, Jessica DiCicco, , David Kaufman, , Susan Tolsky, , Thom Adcox-Hernandez","Maggie Pesky is a fun-loving, energetic, creative, and independent thinking tween fly from the metropolis of Stickyfeet, who often ruffles antennae with other insects caught up in conventional, hard-working everyday routines.",5.6,30 min,TV-G,1184,
